numeric_id,name
8400339,Horst-Sevenum
8400340,Houten
8400341,Houthem-St. Gerlach
8400353,Kampen(NL)
8400354,Kapelle-Biezelinge
8400355,Kerkrade Centrum
8400359,Kesteren
8400361,Klarenbeek
8400362,Klimmen-Ransdaal
8400363,Koog Bloemwijk
8400364,Koog-Zaandijk
8400366,Koudum-Molkwerum
8400367,Krabbendijke
8400368,Krommenie-Assendelft
8400369,Kropswolde
8400370,Kruiningen-Yerseke
8400380,Den Haag Laan van Nieuw Oost Indie
8400382,Lage Zwaluwe
8400384,Leiden Lammenschans
8400386,Leerdam
8400387,Leeuwarden
8400388,'t Harde
8400389,Leeuwarden Camminghaburen
8400390,Leiden Centraal
8400394,Lelystad Centrum
8400395,Lichtenvoorde-Groenlo
8400399,Lochem
8400403,Loppersum
8400405,Lunteren
8400417,Maarn
8400419,Maarssen
8400421,Maassluis West
8400422,Maassluis
8400424,Maastricht
8400426,Maastricht Randwyck
8400427,Mantgum
8400428,Marienberg(NL)
8400430,Martenshoek
8400434,Meerssen
8400435,Meppel
8400436,Middelburg
8400452,Naarden-Bussum
8400454,Nieuw Amsterdam
8400455,Nieuwerkerk a. d. Ijssel
8400457,Nieuweschans
8400460,Nieuw Vennep
8400466,Nunspeet
8400467,Nuth
8400468,Nijmegen Heyendaal
8400469,Nijkerk
8400470,Nijmegen
8400472,Nijverdal
8400475,Nijmegen Dukenburg
8400480,Obdam
8400482,Oisterwijk
8400483,Oldenzaal
8400486,Olst(NL)
8400487,Ommen
8400489,Oosterbeek
8400494,Opheusden
8400495,Oss
8400496,Oss West
8400498,Oudenbosch
8400501,Overveen
8400505,Rijswijk
8400506,Purmerend Overwhere
8400507,Rotterdam Alexander
8400508,Purmerend
8400509,Putten
8400513,Raalte
8400515,Ravenstein
8400517,Rhenen
8400518,Reuver
8400519,Rheden(NL)
8400520,Almelo de Riet
8400521,Rilland-Bath
8400523,Roermond
8400524,Rosmalen
8400525,Roodeschool
8400526,Roosendaal
8400529,Rotterdam Blaak
8400530,Rotterdam Centraal
8400531,Rotterdam Noord
8400533,Rotterdam Zuid
8400537,Ruurlo
8400538,Rijssen
8400542,Rotterdam Lombardijen
8400543,Santpoort Noord
8400544,Santpoort Zuid
8400545,Sappemeer Oost
8400547,Sauwerd
8400548,Landgraaf
8400549,Schagen
8400551,Scheemda
8400553,Schiedam Centrum
8400554,Schinnen
8400555,Schin op Geul
8400561,Schiphol (Airport)
8400563,Schiedam Nieuwland
8400564,Sittard
8400565,Sliedrecht
8400566,Sneek
8400567,Soest(NL)
8400569,Soestdijk
8400570,Hilversum Sportpark
8400571,Soest Zuid
8400572,Spaubeek
8400574,Sneek Noord
8400575,Stavoren
8400576,Stedum
8400578,Steenwijk
8400582,Susteren
8400583,Swalmen
8400591,Tegelen
8400592,Terborg
8400594,Tilburg Universiteit
8400596,Tiel
8400597,Tilburg
8400615,Uitgeest
8400617,Uithuizen
8400618,Uithuizermeeden
8400619,Usquert
8400620,Utrecht Overvecht
8400621,Utrecht Centraal
8400623,Utrecht Lunetten
8400627,Veenendaal Centrum
8400628,Veenendaal West
8400632,Valkenburg(NL)
8400635,Varsseveld
8400637,Veenendaal-De Klomp
8400638,Veenwouden
8400640,Velp
8400642,Vlaardingen West
8400644,Venlo
8400646,Venray
8400647,Vierlingsbeek
8400649,Vlaardingen Oost
8400650,Vlaardingen Centrum
8400651,Vleuten
8400652,Vlissingen
8400653,Vlissingen Souburg
8400655,Voorhout
8400656,Voerendaal
8400658,Voorburg
8400659,Voorschoten
8400661,Vorden
8400664,Vriezenveen
8400666,Vroomshoop
8400667,Vught
8400674,Waddinxveen Noord
8400675,Waddinxveen
8400679,Warffum
8400684,Weert
8400685,Weesp
8400686,Wehl
8400690,Wezep
8400691,Wierden
8400696,Winschoten
8400697,Winsum
8400698,Winterswijk
8400702,Woerden
8400704,Wolfheze
8400705,Wolvega
8400706,Workum
8400707,Wormerveer
8400710,Wijchen
8400711,Wijhe
8400722,IJlst
8400728,Zaandam Kogerveld
8400731,Zaandam
8400732,Zaltbommel
8400733,Zandvoort aan Zee
8400734,Zetten-Andelst
8400735,Zevenaar
8400737,Zevenbergen
8400740,Zoetermeer Oost
8400741,Zoetermeer
8400742,Zuidbroek
8400743,Zuidhorn
8400744,Zutphen
8400745,Zwaagwesteinde
8400747,Zwolle
8400752,Zwijndrecht(NL)
8402735,Haarlem Spaarnwoude
8479001,Hoek van Holland Strand
8479003,Harlingen Haven
8479007,Roosendaal(Gr)
8479008,Almere Parkwijk
8496001,DEN HAAG
8496058,AMSTERDAM
8500006,"Oberhelfenschwil, Metzwil"
8500007,Geneve Eaux Vives
8500010,Basel SBB
8500012,"Bioggio, Cavezzolo"
8500013,"Zürich, Central/Neumühlequai"
8500014,Brünnemoos b. Rosshäusern
8500015,"Montcherand, Usine Electrique"
8500016,Basel St Johann
8500017,"Saas Balen, Edelweiss"
8500019,Schweizerhalle
8500020,Muttenz
8500021,Pratteln
8500022,Frenkendorf-Füllinsdorf
8500023,Liestal
8500024,Lausen(CH)
8500025,Itingen
8500026,Sissach
8500027,Gelterkinden
8500028,Tecknau
8500030,"Grächen, Matten"
8500031,Diepflingen
8500032,Sommerau
8500033,Rümlingen
8500034,Buckten
8500035,Läufelfingen
8500036,"St. Niklaus VS, Sand"
8500037,Trimbach
8500038,"St. Niklaus VS, Zen-Achern"
8500039,"St. Niklaus VS, Rossen"
8500040,"St. Niklaus VS, Bodmen"
8500041,"Grächen, Schmidji"
8500042,"Grächen, Stadlen"
8500043,"St. Niklaus VS, Wichel"
8500044,"St. Niklaus VS, Bord"
8500045,"St. Niklaus VS, Flieltinen"
8500046,"St. Niklaus VS, Riedacker"
8500047,"Grächen, Nessien"
8500048,"Chavannes-sous-Ors, centre"
8500050,Brig Autoquai
8500051,Reinach BL Dorf
8500052,"Steffisburg, Platz"
8500053,"Rue, Montet bif."
8500054,"Montet (Glane), village"
8500055,"Givisiez, Escale"
8500056,"St. Niklaus VS, Meiggern"
8500057,"Grächen, Fuhrmatten"
8500058,"Sent, Tuffera"
8500059,"St. Niklausen OW, Haueti"
8500060,Binningen
8500061,"Müstair, cunfin"
8500062,Bottmingen
8500063,Oberwil BL
8500064,Therwil
8500065,Ettingen
8500066,Witterswil
8500067,Bättwil
8500068,Flüh
8500069,Leymen
8500070,Rodersdorf
8500073,Basel Aeschenplatz
8500076,Münchenstein Dorf
8500077,Arlesheim Dorf
8500078,Dornach(CH)
8500079,Basel Heuwaage
8500080,Talhaus
8500081,Altmarkt
8500082,Bubendorf(CH)
8500083,Lampenberg-Ramlinsburg
8500084,Hölstein
8500085,Niederdorf(CH)
8500086,Oberdorf BL
8500087,Waldenburg(CH)
8500088,Oberdorf BL Winkelweg
8500092,Hölstein Süd
8500093,Hölstein Weidbächli
8500094,Hirschlang
8500095,Hofmatt
8500096,Dreispitz
8500097,"Steffisburg, Alte Bernstrasse"
8500098,"Thun, Spital"
8500099,"Sorens, Camping"
8500100,Tavannes
8500101,Reconvilier
8500102,Malleray-Bevilard
8500103,Sorvilier
8500104,Court
8500105,Moutier
8500109,Delemont
8500110,"Cressier FR, bif."
8500111,"Domdidier, CO"
8500112,"Münchenwiler,Bahnhof"
8500113,Laufen(CH)
8500114,Zwingen
8500115,Grellingen
8500116,Duggingen
8500117,Aesch
8500118,Dornach-Arlesheim(CH)
8500119,Münchenstein
8500120,Courtételle
8500121,Courfaivre
8500122,Bassecourt
8500123,Glovelier
8500124,St-Ursanne
8500125,Courgenay
8500126,Porrentruy
8500127,Courtemaîche
8500128,Boncourt
8500129,"La Tour-de-Treme, CO"
8500131,"Gasenried, Chäschermatte"
8500132,Basel Dreispitz
8500134,"Hünenberg, Moos"
8500135,Pontenet
8500136,"Baar, Walterswil"
8500137,Andermatt (Gemsstockbahn)
8500138,St-Louis Grenze
8500139,"Küssnacht am Rigi, Seilbahn"
8500140,"Herisau, Johannesbad"
8500141,Courchavon
8500142,"Herisau, Glattmüli"
8500143,Grandgourt
8500144,Buix
8500145,Grindelwald BGF
8500146,First
8500147,Basel Heiliggeistkirche
8500148,Grindelwald Grund GGM
8500149,Männlichen GGM
8500150,Rinderberg
8500151,"Kandergrund, Riegelsee"
8500152,"Frutigen, Verkehrsbüro"
8500153,"Frutigen, Zrydsbrügg"
8500154,"Kandersteg, Im Kehr"
8500155,"Melchnau, Gjuch"
8500156,Brienzer Rothorn LSBR
8500157,"Farnern, Schule"
8500158,Marbach(CH) LMM
8500159,Grenchen Nord
8500160,Marbachegg
8500161,Ellikon am Rhein
8500162,Tramelan-Dessous
8500163,Tramelan-College
8500164,Tramelan-Chalet
8500165,Le Pied-d'Or
8500167,Les Breuleux-Eglise
8500168,Zweisimmen BDGAG
8500169,Muriaux
8500170,Tramelan
8500171,Les Reussilles
8500172,La Chaux-des-Breuleux
8500173,Les Breuleux
8500174,Le Noirmont
8500175,Le Creux-des-Biches
8500176,Le Boechet
8500177,Les Bois
8500178,La Ferriere
8500179,La Cibourg
8500180,La Large-Journee
8500181,La Chaux-d'Abel
8500182,Le Seignat
8500183,Bellevue NE
8500184,La Chaux-de-Fonds-Est
8500185,Arni UR
8500186,Alle
8500187,Vendlincourt
8500188,Bonfol
8500189,"Ufhusen,Käserei Dorf"
8500190,Les Emibois
8500191,Saignelegier
8500192,Le Bemont
8500193,Basel Markthalle
8500194,Pre-Petitjean
8500195,La Combe
8500196,Bollement
8500197,"Herisau, Müli"
8500198,"Herisau, Schloss"
8500199,Combe-Tabeillon
8500200,Pieterlen
8500201,Lengnau
8500202,Grenchen Süd
8500203,Bettlach
8500204,Selzach
8500205,Bellach
8500206,Solothurn West
8500207,Solothurn
8500208,Luterbach-Attisholz
8500209,Deitingen
8500210,Wangen an der Aare
8500211,Niederbipp
8500212,Oensingen
8500213,Oberbuchsiten
8500214,Egerkingen
8500215,Hägendorf
8500216,Wangen bei Olten
8500217,Olten Hammer
8500218,Olten
8500219,"Herisau, Bruggeregg"
8500220,Dotzigen
8500221,Büren an der Aare
8500226,"Schwellbrunn,Hohrain"
8500228,"Spiezwiler,Schulhaus"
8500229,"Frutigen, Winklen"
8500230,"Lüsslingen, Käserei"
8500231,"Nennigkofen, Rössli"
8500232,"Krauchthal, Buch"
8500233,Reinach BL Süd
8500234,Reinach BL Surbaum
8500235,Münchenstein Ruchfeld
8500236,Basel Denkmal
8500237,Basel Bankverein
8500238,"Krauchthal,Länggasse"
8500239,"Krauchthal, Mühle"
8500240,"Hub b. Krauchthal,Spritzenhaus"
8500241,"Hub b. Krauchthal,Brünnliacker"
8500242,"Bolligen, Stockeren"
8500243,"Bolligen, Halen"
8500244,"Bolligen, Sternen"
8500245,"Grindelwald, Lochsteinen"
8500246,"Münchenbuchsee, Schönegg"
8500247,"Münchenbuchsee, Mätteli"
8500248,"Münchenbuchsee, Lindenweg"
8500249,"Münchenbuchsee, Coop"
8500250,"Münchenbuchsee, Hofwilstrasse"
8500251,"Münchenbuchsee, Waldegg"
8500252,"Zollikofen,alte Post"
8500253,"Worblaufen, Sandhof"
8500254,Basel Wiesenplatz
8500255,Aesch BL Dorf
8500256,"Bern, Wylerholz"
8500257,"Bern, Schlachthof"
8500258,"Hämikon, Berg"
8500259,"Grosswangen, Schutz"
8500260,Zoo bei Gänsbrunnen
8500261,Langendorf(CH)
8500262,Lommiswil
8500263,Im Holz
8500264,Oberdorf SO
8500265,Gänsbrunnen
8500266,Corcelles BE
8500267,Cremines
8500268,Grandval
8500269,"Grosswangen, Hauelen"
8500270,"Richterswil, Säumer/Leigrube."
8500271,"Wollerau, Hermannsweid"
8500272,"Wollerau, Schwalbenboden"
8500273,St. Katharinen
8500274,Feldbrunnen(CH)
8500275,Bei den Weihern
8500276,"Wollerau, Schollenmatt"
8500277,"Wollerau, Felsenstrasse"
8500278,"Wollerau, Felsenrain"
8500279,"Wollerau, Hafen"
8500280,Solothurn Baseltor
8500281,"Wollerau, Weingarten/Bellevue"
8500282,"Wollerau, Obermühle"
8500283,Riedholz
8500284,"Walchwil, St. Adrian"
8500285,Flumenthal
8500286,Attiswil
8500287,Wiedlisbach
8500288,Oberbipp
8500289,Buchli
8500290,"Plaffeien, Schaferli"
8500292,Klus
8500293,Thalbrücke
8500294,Balsthal
8500295,Vorder-Sangernboden
8500296,"Sangernboden, Steinbachbrücke"
8500297,"Sangernboden, Rothenbach"
8500298,"Sangernboden, Hengstsense"
8500299,"Bellach, Tell"
8500300,Kaiseraugst
8500301,Rheinfelden(CH)
8500302,Möhlin
8500303,Mumpf
8500304,Eiken
8500305,Frick
8500306,"Bätterkinden, Schützenstrasse"
8500307,"Dornach(CH), Spital"
8500308,"Wintersingen,Blumatt"
8500309,Brugg AG
8500311,"Gossau SG,Walter-Zoo"
8500312,"Muttenz, Auhafen"
8500313,"Herisau, Rietwis"
8500315,"Mervelier, Rue des Pres"
8500316,"St. Niklaus VS, Biffig"
8500317,"St. Niklaus VS, Lochmatten"
8500318,"Stalden VS,Lichtbiel"
8500320,Stein-Säckingen
8500322,Laufenburg(CH)
8500326,"Sevelen, Büeli"
8500327,"Cudrefin, camping"
8500328,"St. Niklaus VS, Schulhaus"
8500329,Koblenz(CH)
8500330,"St. Niklaus VS, Altersheim"
8500331,"St. Niklaus VS, Balacher"
8500332,"St. Niklaus VS,Gehri"
8500333,"Kalpetran,Talstrasse"
8500334,"St. Niklaus VS, Mattsand"
8500335,"Herbriggen, Breitmatten"
8500336,"Gasenried, Hubeln"
8500337,"Gasenried, Erbji"
8500338,"Oberwilen, Bodenmattli"
8500339,"Golaten, Ausserfeld"
8500340,"Corbeyrier, Cafe de Luan"
8500341,"Unterbach BE, Schulhaus"
8500342,"Unterbözberg, hinterer Hafen"
8500343,"Rothenbrunnen, Abzw. Bahnhof"
8500344,"Seedorf BE, Käsereigasse"
8500345,"Engelburg, Schulhaus"
8500346,"Bassecourt, centre Coop"
8500356,"Saanenmöser,Mösching"
8500357,"Saanenmöser, Birkheimweg"
8500358,"Escholzmatt, Bahnhof"
8500360,"Geltwil, Dorf"
8500361,"Fechy, Auberge"
8500362,"Gilly-Bursinel, gare sud"
8500363,"Mels, Pflegeheim"
8500364,"Zumholz, Abzweigung"
8500365,"Zumholz, Guggersbachbrücke"
8500366,"Bonstetten, Lätten"
8500367,"Waldstatt, Dorf"
8500368,"Valens, Sandgrueb"
8500369,"Muri AG, Kreisel"
8500370,"Muri AG, im Roos"
8500371,"Dully, St-Bonnet"
8500372,"Niederweningen, Dorf"
8500373,"Horgenberg,Widenbach"
8500374,"Altnau, Schmitteweg"
8500375,"Altnau, Unterdorf"
8500376,"Altnau, Seezelgstrasse"
8500377,"Güttingen, Dorf"
8500378,"Kreuzlingen, Remisbergstrasse"
8500379,"Kreuzlingen, Gaissbergstrasse"
8500380,"Gunzgen, Zentrum"
8500381,"Kreuzlingen, Möösliweg"
8500382,"Härkingen, Pflug"
8500383,"Kappel SO, Kreuz"
8500384,"Lengwil, Bahnhof"
8500385,"Neuendorf, Kirche"
8500386,"Niederbuchsiten, Sonne"
8500387,"Rickenbach SO, Dorf"
8500388,"Wisen SO, Kirche"
8500389,"Lengwil, Post"
8500390,"Russikon, Gündisau"
8500391,"Piotta, Bivio funivia Ritom"
8500392,"Sternenberg, Sunnenbad"
8500393,"Sternenberg, Kirche"
8500394,"Höri, Oberhöri Süd"
8500395,"Kreuzlingen, Fliegaufstrasse"
8500396,"Wildberg, Schalchen"
8500397,"Tägerwilen, Glaserstrasse"
8500398,"Tägerwilen, Zentrum"
8500401,"Kreuzlingen, Hauptzoll"
8500402,"Kreuzlingen, Helvetiaplatz"
8500403,"Kreuzlingen, Sonnenweg"
8500404,"Scherzingen, Rohrenzelg/Spital"
8500405,"Landschlacht, Blindenzentrum"
8500407,"Lengwil, Oberhofen"
8500408,"Lengwil, Dettighofen"
8500409,"Lengwil, Ekkharthof"
8500410,"Bottighofen, Hinterdorf"
8500411,"Altnau, Bahnhof"
8500418,"Faido, Birreria"
8500419,"Biasca, Centro/Borgo"
8500420,"Biasca, al Ponte"
8500421,"Kreuzlingen, Seepark"
8500422,"Scherzingen, Kirche"
8500423,"Baden(CH), Rütihof Bohnacker"
8500424,"Bächli, Lemberg"
8500425,"Biasca, Prada"
8500426,"Schwellbrunn, Tobelacker"
8500427,"Visp, Forsthaus"
8500428,"Baden(CH), Rütihof Moosstrasse"
8500429,"Kleinlützel, Schulhaus"
8500430,"Kleinlützel, Huggerwald"
8500431,"Kleinlützel, Stollen"
8500432,"Dicken b Dgh, Schwindel"
8500434,"Waldstatt, Hirschenkreuzung"
8500435,"Quinto, Scruengo TCS"
8500436,"Quinto, Scruengo Paese"
8500437,"Wengi b. Büren, Friedhof"
8500438,"Wichtrach, Bernstrasse"
8500439,"Willerzell, Bodenmattli"
8500440,"Büren SO, Schulhaus"
8500441,"Habkern, Städeli"
8500442,"Steckborn, Feldbach"
8500443,"Utzenstorf, Koppigenstrasse"
8500444,"Münsingen,Erlenauweg"
8500445,"Bätterkinden,Sternen"
8500446,"Hindelbank, Brunnenhof"
8500447,"Koppigen, Schwimmbad"
8500448,"Koppigen, Stöck"
8500449,"Rubigen, Beitenwil"
8500450,"Gnosca, rifugio animali"
8500451,"Bouveret, ecole des Missions"
8500453,"Solothurn, Spital"
8500454,"Bellach, Breitenfeld"
8500455,"Langendorf, Ladendorf"
8500456,"Oberdorf SO, Endhalt"
8500457,"Humlikon, Flaachtalstrasse"
8500458,"Tenero, Brere"
8500459,"Kriegstetten, Dorfplatz"
8500460,"Mels, Hallenbad"
8500461,"Engelburg, Abzw. Spisegg"
8500462,Heinrichswil
8500463,"Brugg AG, Bahnhof Süd Windisch"
8500464,"Cudrefin, La Sauge"
8500465,Steinhof SO
8500466,"Hersiwil, Dorf"
8500467,"Zuchwil, Kornfeld"
8500468,"Zuchwil, Mc Donald's"
8500469,"Cerentino, Bivio Corsopra"
8500473,"Winterthur, Hegi im Gern"
8500474,"Odogno, Piana"
8500475,"Münsterlingen, Nonnenpförtli"
8500476,"Aeschi SO, Dorf"
8500477,"Bolken, Dorf"
8500478,Hüniken
8500479,"Niederönz, Post"
8500480,"Röthenbach b. H., Post"
8500481,"Abtwil SG,Säntispark"
8500482,"Abtwil SG, St. Josefen"
8500483,"Abtwil SG, Zentrumspark"
8500484,"Abtwil SG, Cinedome"
8500485,"Derendingen, Pestalozziplatz"
8500486,"Tenero, Centro Commerciale"
8500487,St. Niklaus SO
8500488,"Horriwil, Post"
8500489,"Pfäffikon ZH, Steinwiesstrasse"
8500490,"Bülach, Grampenweg"
8500491,"Nax, La Crettaz"
8500492,"Lyss, Hirschenplatz"
8500493,"Hardern,Hauptstrasse"
8500494,"Solothurn, Amthausplatz"
8500495,"Uetendorf, Schürhus"
8500496,"Uetendorf, Gibliz"
8500497,"Winistorf, Dorf"
8500499,"Uetendorf, Hofmättli"
8500500,"Uetendorf,Fliederweg"
8500501,"Uetendorf, Mehrzweckhalle Bach"
8500502,"Uetendorf, Allmendstrasse"
8500503,"Rubigen, Wydenhof"
8500504,"Vielbringen, Chäsi"
8500505,"Uetendorf, Walalpweg"
8500506,"Uetendorf, Jungfraustrasse"
8500507,"Uetendorf, TUS"
8500508,"Eglisau, Steinboden"
8500510,"Vielbringen, Schulhaus"
8500511,"Gurzelen, Kreuz"
8500512,"Gurzelen, Schulhaus"
8500513,"Gurzelen, Obergurzelen"
8500514,"Uetendorf, Bahnhof"
8500515,"Uetendorf, Stiftung U.-Berg"
8500516,"Montagny, Les Arbognes"
8500517,"Reiden, Industriestrasse Nord"
8500518,"Reiden, Industriestrasse Süd"
8500519,"Pfäffikon ZH, Schür"
8500520,"Wikon, Industriestrasse"
8500521,"Kreuzlingen Bernrain, Bahnhof"
8500522,"Engwilen, Hauptstrasse"
8500523,"Corban, Sous-Vassa"
8500524,"Kriens, Alpenstrasse"
8500525,"Wiggen, Unterbach"
8500526,"Escholzmatt, Riedgasse"
8500527,"Delemont, Sainte-Catherine"
8500528,"Ardez, Bröl"
8500529,"Tschlin,Terza Storta"
8500530,"Vaduz, Lettstrasse"
8500531,"Vaduz, Rheinpark Stadion"
8500532,"Vaduz, Alte Rheinbrücke"
8500536,"Gilly-Bursinel, gare nord"
8500537,"Delemont, rte de Rossemaison"
8500538,"Geltwil, Isenbergschwil"
8500539,"Geltwil, Schulhaus"
8500540,"Grandgourt, gare"
8500541,"Courtemaîche, gare"
8500542,"Boncourt, gare"
8500543,"Courchavon, gare"
8500544,"Delemont, rue St-Randoald"
8500545,"Rüfenacht, Schlössli"
8500546,"Walzenhausen, Allmendsberg"
8500547,"Triesen, Sonnenkreisel"
8500549,"Varenzo, Paese"
8500550,"Brugg AG, Brücke"
8500551,"Unterbözberg, Haldensteinstr."
8500552,"Rüfenach AG, Hinterrein"
8500553,"Oberflachs, Kasteln"
8500554,"Unterbözberg, Kirchbözberg"
8500555,"Lauffohr, Dorf"
8500556,"Mettau, Linde"
8500557,"Mettau, Post"
8500558,"Mönthal, Unterdorf"
8500559,"Umiken, Mühlehalde"
8500560,"Oberhofen AG, Post"
8500561,"Remigen, Post"
8500562,"Riniken, Post"
8500563,"Riniken, Gemeindehaus"
8500564,"Rüfenach AG, Post"
8500565,"Stalden b. Brugg, Neustalden"
8500566,"Stilli, Villigerstrasse"
8500567,"Thalheim AG, Post"
8500568,"Remigen, Abzw. Ueberthal"
8500569,"Gansingen, Oberbüren"
8500570,"Ursprung, Post Unterbözberg"
8500571,"Veltheim AG, Post"
8500572,"Villigen, Post"
8500573,"Schinznach Dorf, Wallbach"
8500574,"Veltheim AG, Wildenstein"
8500575,"Brugg AG, Aare AG"
8500576,"Windisch, Post"
8500577,"Windisch, Löwen"
8500578,"Windisch, Reformierte Kirche"
8500579,"Unterbözberg, Egenwil"
8500580,Vierlinden
8500581,"Oberflachs, Mitteldorf"
8500582,"Elfingen, Post"
8500583,"Frick, Bahnhof"
8500584,"Obermumpf, Alte Post"
8500585,"Ittenthal, Dorfmitte"
8500586,"Schupfart, Post"
8500588,"Rheinsulz, Dorf"
8500589,Bütz
8500590,"Laufen(CH), Kantonsspital"
8500591,"Asp, Abzw."
8500592,"Küttigen, Abzw. Giebel"
8500593,"Oberhof(CH), Rohr"
8500594,"Laufen(CH), Stedtli"
8500595,"Hornussen, Unterdorf"
8500596,"Boningen, Kreuzplatz"
8500597,"Ramiswil, Post"
8500598,"Olten, Postplatz"
8500599,Salhöhe
8500600,"Schlatt bei D'hofen, Bistro"
8500601,"Weinfelden, Humana"
8500602,"Visp, Bahnhof Nord"
8500603,"Rüfenacht, Längimoos"
8500604,"Rüfenacht, Sperlisacher"
8500605,"Pratval,Gemeindehaus"
8500606,"Cazis, Siedlung Realta"
8500607,"Zwischenflüh, Allmiried"
8500609,"Knonau, Kirche"
8500610,"Wohlen AG, Durisolstrasse"
8500611,"Wohlen AG, Allmendstrasse"
8500612,"Wohlen AG, Planzer"
8500613,"Kreuzlingen, Karussell"
8500614,"Kreuzlingen, Finkernstrasse"
8500615,"Rodels-Realta, Abzw. Bahnhof"
8500616,"Münsingen, Lindenweg"
8500617,"Zihlschlacht, Friedheim/Klinik"
8500618,"Sumiswald, Post"
8500619,"Altdorf UR, Frauenkloster"
8500620,"Herisau, am Bach"
8500621,"Sevelen, Post"
8500622,"Herisau, Landersberg"
8500623,"Richterswil, Schwyzerstrasse"
8500624,"Wollerau, Verenahof"
8500625,"Wollerau, Ried"
8500626,"Wollerau, Chüngentobel"
8500627,"Grenchen, Flughafen"
8500628,"Ettiswil, Schloss Wyher"
8500629,"Belp, Post"
8500630,"Altdorf UR, Langmatt"
8500631,"Rupperswil, Bahnhof"
8500632,"Hunzenschwil, Gemeindehaus"
8500634,"Bellach, Rütti"
8500635,"Solothurn,Sonnenpark"
8500637,"Faulensee, Dorf"
8500638,"Faulensee, Güetital"
8500639,"Spiez, Seepark"
8500640,"Neuchatel, Esplanade du Mail"
8500641,"Pratteln, Lindli"
8500642,"Zug(CH), Dammstrasse"
8500643,"Mattstetten, Dorf"
8500644,"Rotkreuz, Bahnhof Nord"
8500645,"Alchenstorf, Dorf"
8500646,"Dürrenroth, Dorf"
8500647,"Häusernmoos, Dorf"
8500648,"Langnau im Emmental, Berufsschule"
8500649,"Neumühle, Dorf"
8500650,"Courroux, poste"
8500651,"Vicques, poste"
8500652,"Montavon, village"
8500653,Ocourt
8500654,"Roggenburg, Dorf"
8500655,"Bärschwil, Dorf"
8500656,"Epiquerez, village"
8500657,"Montenol, ecole"
8500658,"Epauvillers, poste"
8500659,"Boecourt, bureau communal"
8500660,Seprais
8500661,"Ranflüh, Oberdorf"
8500662,Montignez
8500663,"Montsevelier, poste"
8500664,"Movelier, poste"
8500665,Vermes
8500666,"Chatillon JU, bas du village"
8500667,Courcelon
8500668,"Develier, poste"
8500669,"Rossemaison, ecole/poste"
8500671,"Develier, Sur Cre"
8500673,"Nenzlingen,Unterdorf"
8500674,"Balsthal, Bahnhof"
8500676,"Perrefitte, poste"
8500677,"Damphreux, poste"
8500678,"Wyssachen, Abzw. Roggengrat"
8500679,"Mariastein(CH), Kirchplatz"
8500680,"Moutier, Hotel de Ville"
8500681,"Buus, Tagungszentrum Waldegg"
8500682,"Basel, EuroAirport"
8500683,"Windisch, Dägerli"
8500684,"Niederwil SO, Feuerwehrmagazin"
8500685,"Oensingen, Bauamt"
8500686,"Dittingen, Post"
8500687,"Küttigen, Benken-Klus"
8500688,"Liesberg, Riederwald"
8500689,"Liesberg, Dorf Rest. Rössli"
8500690,"Möhlin, Post"
8500691,"Dornach(CH), Kirche"
8500692,"Dornach-Arlesheim, Bahnhof"
8500693,"St. Pantaleon, Degenmatt"
8500694,"Zollbrück, Bahnhof"
8500695,"Metzerlen, Post"
8500696,"Zollbrück, Zentrum"
8500697,"Hofstetten SO, Mariasteinstr."
8500698,"Hubersdorf, Dietrich"
8500699,"Günsberg, Glutzenberg"
8500700,"Saignelegier, La Theurre"
8500701,"Gänsbrunnen, alte Post"
8500702,"Rotkreuz,Lindenplatz"
8500703,"Härkingen, Altgraben"
8500704,"Schönenwerd SO, Bahnhof"
8500705,"Nyon, Colovray"
8500706,"Crans-pres-Celigny, port"
8500707,"Crans-pres-Celigny, village"
8500708,Vallorbe(fr)
8500709,"Celigny, village"
8500710,Moosalp
8500711,"Biel-Benken BL, Dorf"
8500712,"Celigny, gare"
8500713,"Founex, village"
8500714,"Prangins, village"
8500715,"Prangins, poste"
8500716,"Prangins,La Tuiliere"
8500717,"Prangins, Tour d'Eau"
8500718,"Prangins, hopital"
8500719,"Hünenberg, Ehret"
8500720,Gandegg
8500721,Hockenhorngrat
8500722,Stafel
8500723,"Zug(CH), Schulhaus Herti"
8500724,"Grindelwald, Waldspitz"
8500725,"Baar, Arbach"
8500726,"Belp, Bützacker"
8500727,"Konolfingen, Dorf"
8500728,"Holzhäusern ZG, St. Wendelin"
8500729,"Hünenberg, Bösch"
8500730,"Dully, Bourg d'Amont"
8500731,Tartegnin
8500732,"Vinzel, village"
8500733,"Luins, village"
8500734,"Bougy-Villars, poste"
8500736,"Essertines-sur-Rolle, Bugnaux"
8500737,"Mont-sur-Rolle, eglise"
8500738,"Gilly, village"
8500739,"Les Cerniers, Restaurant"
8500740,"Champoussin, village"
8500741,"Cham, Brunnmatt"
8500742,"Chenarlier, ecole"
8500743,"Choex, ecole"
8500744,"Oberwil BL, Hüslimatt (Bus)"
8500745,"Les Giettes, anc. poste"
8500746,La Loex
8500747,"Oberwil BL, Hohestrasse"
8500748,Thiesaz
8500749,"Eriswil, Altersheim"
8500750,"Balm b. Günsberg, Post"
8500751,"Bellelay, poste"
8500752,"Breitenbach(CH), Dorfplatz"
8500753,"Bretzwil, Dorf"
8500754,"Brislach, Post"
